ToOtherState,Owner,manufacture_r,active_r,county_name,state_fips,highschool_r,Manufacture,65to74,White,MedianIncome,SameHouse,State,Management,Black,Unemployed,Hispanic,white_r,MedianAge,NotInLabor,CountyFIPS,Bachelor,univ_r,homeowner_r,BornInState,FromOtherCounty,Population,unemp_r,management_r,Foodstamp,FromOtherState,hisp_r,ToOtherCounty,Tenure,Agriculture,Labor,18to24,agriculture_r,HighSchool,CountyState,black_r
46226,62928,0.018578852250911434,0.5363004648230252,Anchorage Municipality,02,0.14727444680694082,2971,15594,182096,34837,235682,Alaska,59047,17607,10767,24687,0.6106956247610488,32.6,51419,020,61968,0.2078221733327073,0.5983796736525807,106335,5956,298178,0.03610930383864672,0.36924452671139935,1433,15028,0.08279282844475448,4763,105164,5413,159913,34461,0.033849655750314234,43914,"Anchorage Municipality, Alaska",0.059048621964061736
246,2818,0.0037766387914755866,0.42182521620391444,Bethel Census Area,02,0.21927628584433317,28,665,1988,15103,14802,Alaska,2248,117,1295,281,0.11310878470641784,26.5,3627,050,1053,0.059911242603550297,0.6345417698716506,15196,464,17576,0.07368001820664542,0.3032101429727542,1382,303,0.015987710514337734,787,4441,58,7414,2015,0.007823037496628,3854,"Bethel Census Area, Alaska",0.006656804733727811
82,216,0.014466546112115732,0.5557788944723618,Bristol Bay Borough,02,0.19195979899497487,8,44,532,46111,801,Alaska,183,3,31,56,0.5346733668341709,40.1,171,060,135,0.135678391959799,0.542713567839196,486,60,995,0.031155778894472363,0.3309222423146474,9,40,0.05628140703517588,95,398,18,553,63,0.0325497287522604,191,"Bristol Bay Borough, Alaska",0.003015075376884422
438,521,0.05641025641025641,0.5712890625,Denali Borough,02,0.1796875,66,98,1731,32038,1639,Alaska,313,39,33,49,0.84521484375,39.1,366,068,416,0.203125,0.721606648199446,468,71,2048,0.01611328125,0.2675213675213675,3,179,0.02392578125,256,722,110,1170,208,0.09401709401709402,368,"Denali Borough, Alaska",0.01904296875
42,795,0.03210576015108593,0.42736077481840196,Dillingham Census Area,02,0.19915254237288135,68,243,877,17073,4122,Alaska,698,11,350,130,0.17695722356739305,29,1194,070,456,0.09200968523002422,0.5875831485587583,4008,185,4956,0.07062146892655367,0.3295561850802644,301,89,0.026230831315577078,138,1353,66,2118,570,0.031161473087818695,987,"Dillingham Census Area, Alaska",0.00221953188054883
14865,20976,0.016201240689807474,0.5015253878915414,Fairbanks North Star Borough,02,0.14729306577794782,807,4745,72005,33776,71713,Alaska,17036,4483,4017,6857,0.7249871625771503,30.6,18397,090,18439,0.18565430582265227,0.5852025443588885,32569,2631,99319,0.04044543340146397,0.3420128084158118,415,8272,0.06904016351352713,2155,35844,1691,49811,14222,0.03394832466724217,14629,"Fairbanks North Star Borough, Alaska",0.04513738559590814
204,791,0.014122394082044385,0.5815408682049277,Haines Borough,02,0.23113023073914743,21,237,2056,30275,1983,Alaska,401,1,94,32,0.8040672663277278,43,565,100,587,0.2295658975361752,0.6914335664335665,738,44,2557,0.03676183026984748,0.269670477471419,5,115,0.012514665623777864,59,1144,79,1487,181,0.0531271015467384,591,"Haines Borough, Alaska",0.00039108330074305825
202,564,0.03288364249578415,0.5578551269990593,Hoonah-Angoon Census Area,02,0.22812793979303858,39,239,1052,23782,1774,Alaska,398,12,161,38,0.49482596425211667,47.5,553,105,472,0.22201317027281278,0.6204620462046204,1220,90,2126,0.07572906867356538,0.33558178752107926,137,72,0.017873941674506115,89,909,116,1186,131,0.09780775716694773,485,"Hoonah-Angoon Census Area, Alaska",0.005644402634054563
2484,7692,0.010673598053312687,0.5615527950310559,Juneau City and Borough,02,0.14593167701863355,193,1975,21398,40324,26144,Alaska,7973,384,951,1884,0.6645341614906832,37.3,6321,110,8287,0.25736024844720495,0.6367022597467097,12901,441,32200,0.02953416149068323,0.4409357371972127,299,1514,0.05850931677018634,782,12081,799,18082,2921,0.04418758986837739,4699,"Juneau City and Borough, Alaska",0.011925465838509317
6002,15770,0.038475407471513054,0.48921269426852715,Kenai Peninsula Borough,02,0.22072080018346357,1067,4695,46519,27661,47382,Alaska,7665,335,2449,1982,0.820629068393106,40.5,14522,122,8985,0.1585019493005451,0.7314810519968459,20863,1689,56687,0.04320214511263606,0.2763954997836434,213,1823,0.034963924709368994,2213,21559,3396,27732,4789,0.1224578104716573,12512,"Kenai Peninsula Borough, Alaska",0.005909644186497786
1218,2985,0.04472843450479233,0.5263966071950863,Ketchikan Gateway Borough,02,0.227113190991518,322,943,8951,31261,10602,Alaska,2034,55,616,636,0.6545042410061421,38.8,2955,130,2279,0.1666422930681486,0.5626767200754006,5795,389,13676,0.04504241006142147,0.282539241561328,238,668,0.04650482597250658,356,5305,224,7199,1233,0.03111543269898597,3106,"Ketchikan Gateway Borough, Alaska",0.00402164375548406
2594,2724,0.11605388717373,0.5117782246480896,Kodiak Island Borough,02,0.15677966101694915,827,745,7206,29498,11341,Alaska,1756,115,360,1128,0.5175237000861821,32.3,2096,150,1832,0.1315713875323183,0.5973684210526315,5553,373,13924,0.02585463947141626,0.246421554869492,139,701,0.08101120367710428,477,4560,465,7126,1605,0.06525399943867527,2183,"Kodiak Island Borough, Alaska",0.008259120942257971
128,330,0.02263083451202263,0.47449664429530203,Lake and Peninsula Borough,02,0.22483221476510068,16,68,312,18553,1308,Alaska,239,8,84,31,0.20939597315436242,28.9,285,164,114,0.07651006711409396,0.6470588235294118,1146,62,1490,0.056375838926174496,0.33804809052333806,89,16,0.02080536912751678,105,510,57,707,160,0.08062234794908062,335,"Lake and Peninsula Borough, Alaska",0.005369127516778523
7902,23708,0.024370264181855415,0.46830344298455934,Matanuska-Susitna Borough,02,0.20230597913536438,1071,5521,76444,28031,78006,Alaska,13177,845,4418,3982,0.8145945888345428,34.7,22052,170,12374,0.13185852967189882,0.7622170781893004,37543,3655,93843,0.04707863133105293,0.299838441759392,288,2964,0.04243257355370139,2762,31104,2450,43947,8410,0.05574897035064964,18985,"Matanuska-Susitna Borough, Alaska",0.0090044009675735
864,1581,0.0218994928538497,0.4430147058823529,Nome Census Area,02,0.2323325163398693,95,459,1621,17257,7981,Alaska,1278,64,766,168,0.16554330065359477,27.9,1915,180,787,0.0803717320261438,0.5568862275449101,8067,325,9792,0.07822712418300654,0.2946058091286307,786,215,0.01715686274509804,520,2839,149,4338,1093,0.03434762563393269,2275,"Nome Census Area, Alaska",0.006535947712418301
235,970,0.017476054444631156,0.6187357038885423,North Slope Borough,02,0.23019338739862757,104,326,3097,47857,7782,Alaska,1387,43,588,318,0.3220004158868788,34.3,1235,185,837,0.08702432938240799,0.490642387455741,6008,542,9618,0.0611353711790393,0.23307007225676357,337,280,0.0330630068621335,203,1977,1572,5951,977,0.2641572844900017,2214,"North Slope Borough, Alaska",0.004470783946766479
383,1029,0.002097064110245656,0.4350886339937435,Northwest Arctic Borough,02,0.21715328467153286,7,285,894,17348,6402,Alaska,890,24,790,112,0.11652763295099061,26,1610,188,479,0.06243482794577685,0.5455991516436903,6602,215,7672,0.1029718456725756,0.2666267225883763,567,178,0.014598540145985401,305,1886,236,3338,986,0.07070101857399641,1666,"Northwest Arctic Borough, Alaska",0.0031282586027111575
171,911,0.14054054054054055,0.5759651307596513,Petersburg Borough,02,0.23412204234122042,260,235,2276,28961,2673,Alaska,472,74,104,242,0.7085927770859277,41.8,696,195,571,0.17777085927770858,0.6664228237015362,1143,53,3212,0.0323785803237858,0.25513513513513514,15,149,0.07534246575342465,105,1367,384,1850,295,0.20756756756756756,752,"Petersburg Borough, Alaska",0.02303860523038605
86,1661,0.05391087566220006,0.5048772813089993,Prince of Wales-Hyder Census Area,02,0.28351164254247957,173,475,2935,20517,5312,Alaska,790,19,429,185,0.4617684078036501,40,1567,198,697,0.10966016362492133,0.6987799747580985,3464,146,6356,0.06749528005034613,0.24618261140542225,309,254,0.02910635619886721,223,2377,483,3209,497,0.15051417887192273,1802,"Prince of Wales-Hyder Census Area, Alaska",0.0029893014474512273
952,2025,0.05101830898991977,0.5427040303673105,Sitka City and Borough,02,0.1492687283688735,248,649,5687,33972,7397,Alaska,1727,89,220,503,0.634922407055934,38.5,1827,220,2029,0.22652673886345875,0.5764304013663536,3642,193,8957,0.024561795243943283,0.3552766920386752,91,337,0.05615719548956124,382,3513,441,4861,728,0.09072207364739765,1337,"Sitka City and Borough, Alaska",0.00993636262141342
135,220,0.14884393063583815,0.6947791164658634,Skagway Municipality,02,0.21285140562248997,103,57,766,34830,764,Alaska,194,0,37,31,0.7690763052208835,42.2,109,230,253,0.2540160642570281,0.5684754521963824,260,31,996,0.03714859437751004,0.28034682080924855,2,63,0.03112449799196787,19,387,48,692,70,0.06936416184971098,212,"Skagway Municipality, Alaska",0.0
923,1466,0.03884400248601616,0.45684270300965363,Southeast Fairbanks Census Area,02,0.19889267461669505,125,517,5459,26526,5578,Alaska,1016,75,260,306,0.7749858035207269,35.1,1751,240,923,0.1310335036910846,0.6799628942486086,2593,331,7044,0.03691084611016468,0.31572405220633937,76,401,0.0434412265758092,502,2156,476,3218,674,0.14791796146674954,1401,"Southeast Fairbanks Census Area, Alaska",0.010647359454855196
2375,2346,0.05378772326011086,0.5029426948890036,Valdez-Cordova Census Area,02,0.17718120805369128,262,653,6820,28673,7818,Alaska,1287,29,471,411,0.7041817243159525,37,2290,261,1560,0.1610738255033557,0.7274418604651163,4014,378,9685,0.048631905007743934,0.26421679326626973,87,392,0.042436757872999484,650,3225,340,4871,824,0.0698008622459454,1716,"Valdez-Cordova Census Area, Alaska",0.002994321115126484
39,1272,0.02012217031979878,0.3578040627410645,Wade Hampton Census Area,02,0.2192080226279249,56,253,311,10586,6933,Alaska,599,21,788,20,0.03998457186937516,22.5,1760,270,160,0.020570840833119053,0.7526627218934911,7517,194,7778,0.10131139110311134,0.21523535752784764,828,35,0.0025713551041398816,295,1690,20,2783,1063,0.007186489399928135,1705,"Wade Hampton Census Area, Alaska",0.0026999228593468758
250,837,0.036396724294813464,0.4611833822912295,Wrangell City and Borough,02,0.2798992866135124,40,331,1697,26076,2087,Alaska,339,4,65,23,0.712127570289551,54.4,870,275,351,0.14729332773814519,0.7196904557179707,885,32,2383,0.027276542173730593,0.30846223839854414,60,61,0.009651699538396978,29,1163,115,1099,108,0.10464058234758872,667,"Wrangell City and Borough, Alaska",0.001678556441460344
3,125,0.14285714285714285,0.6283464566929133,Yakutat City and Borough,02,0.26456692913385826,57,47,237,33750,498,Alaska,116,37,31,27,0.3732283464566929,40.5,93,282,87,0.13700787401574804,0.4716981132075472,299,16,635,0.048818897637795275,0.2907268170426065,12,57,0.04251968503937008,2,265,28,399,63,0.07017543859649122,168,"Yakutat City and Borough, Alaska",0.05826771653543307
296,1442,0.008346581875993641,0.4452309325783047,Yukon-Koyukuk Census Area,02,0.23553353388780746,21,443,1228,16530,4854,Alaska,718,17,506,91,0.21730667138559548,35,1507,290,357,0.06317465935232702,0.7010209042294604,4415,236,5651,0.08954167403999293,0.28537360890302066,570,86,0.016103344540789242,324,2057,90,2516,520,0.03577106518282989,1331,"Yukon-Koyukuk Census Area, Alaska",0.0030083171120155725
1770,14614,0.015795444628676148,0.3176790219289734,Apache County,04,0.19476865071664218,362,5460,14126,16458,65354,Arizona,5262,422,4558,4428,0.19580826702891518,33,26592,001,4320,0.05988189958692579,0.7673002205187441,51524,1810,72142,0.06318094868453883,0.22960118684003838,4145,1317,0.06137894707659893,3260,19046,515,22918,7553,0.02247141984466358,14051,"Apache County, Arizona",0.005849574450389509
6366,33223,0.03249552627297869,0.3759431834687746,Cochise County,04,0.16137515576383527,1598,14005,74920,22349,104988,Arizona,15905,5148,4458,43777,0.5727522227403732,39.6,40281,003,20534,0.1569793665476618,0.6801580477418826,45291,4667,130807,0.034080744914262995,0.32343012851797626,295,7610,0.3346686339416086,3943,48846,1652,49176,12103,0.03359362290548235,21109,"Cochise County, Arizona",0.039355691973671135
4487,27667,0.059300347395959914,0.5150238924435085,Coconino County,04,0.12652318929147308,4148,8504,74410,21331,107078,Arizona,21657,2009,6609,18683,0.5478695597752858,31,34547,005,26043,0.19175066449708064,0.5963872302817357,69063,6877,135817,0.048661065993211454,0.3096112882242777,3315,5553,0.1375600992511983,6162,46391,1294,69949,25848,0.018499192268652875,17184,"Coconino County, Arizona",0.014791962714535
1246,15072,0.025133057362507392,0.38112768115397616,Gila County,04,0.21685887081627286,510,7761,34203,21514,46375,Arizona,5301,319,2406,9807,0.6424063709101837,48,21115,007,6539,0.12281657338191654,0.723780253553592,28308,2139,53242,0.04518988768265655,0.2612359550561798,1133,982,0.18419668682618984,3286,20824,1689,20292,3888,0.0832347723240686,11546,"Gila County, Arizona",0.005991510461665603
1180,7942,0.03257665094339623,0.36364610972635414,Graham County,04,0.20532818739781833,442,2507,19402,23214,30897,Arizona,3775,798,1764,11672,0.5200075044892927,32,9367,009,3058,0.08195974377529415,0.7236446469248291,24842,1272,37311,0.04727828254402187,0.2782281839622642,660,1029,0.3128299965157728,2130,10975,1585,13568,4356,0.1168189858490566,7661,"Graham County, Arizona",0.02138779448420037
253,1589,0.015549597855227882,0.4238636363636364,Greenlee County,04,0.23375,58,525,4163,28846,7267,Arizona,966,125,326,4161,0.47306818181818183,33.5,2513,011,656,0.07454545454545454,0.4611143354614045,5823,526,8800,0.03704545454545455,0.2589812332439678,10,223,0.4728409090909091,518,3446,1539,3730,708,0.4126005361930295,2057,"Greenlee County, Arizona",0.014204545454545454
840,7485,0.02494831150930393,0.3565460978965992,La Paz County,04,0.27363868684883036,181,4112,12396,20658,18110,Arizona,1781,49,863,5037,0.6091999213681935,54.6,9305,012,1590,0.07814035777471988,0.7710930256515917,5366,481,20348,0.04241203066640456,0.24548587181254308,432,545,0.24754275604482012,864,9707,846,7255,1173,0.1166092350103377,5568,"La Paz County, Arizona",0.002408099076076273
114730,873599,0.0725055330377501,0.48463867950960915,Maricopa County,04,0.15024996314012679,138707,290795,2281134,28691,3145207,Arizona,647877,203650,163531,1181100,0.5778852920745953,35.3,994607,013,764035,0.1935548675045891,0.6133773426463444,1467125,39944,3947382,0.04142771082200811,0.33866111463659676,5479,133037,0.2992109707142607,44417,1424244,11568,1913054,385311,0.006046875833092009,593094,"Maricopa County, Arizona",0.051591155859757175
9874,54904,0.05302668131016215,0.38223150699815295,Mohave County,04,0.25471399926907085,4104,30261,159353,20701,159551,Arizona,17225,2193,10793,31101,0.7869983504706591,48.6,78896,015,18191,0.0898400845507255,0.6817916526965441,38707,4497,202482,0.05330350352130066,0.22255959687318302,269,13489,0.15359883841526653,4225,80529,1038,77395,14011,0.013411719103301247,51575,"Mohave County, Arizona",0.010830592348949536
1589,24088,0.031664886311613,0.36578626650168855,Navajo County,04,0.17892063373926634,1245,9655,46229,17446,91313,Arizona,9198,601,7637,11779,0.430081217612965,35.4,35223,017,9642,0.08970220208579482,0.7080957140337468,73016,4187,107489,0.07104913060871346,0.23393865405157943,5250,1978,0.10958330619877382,4446,34018,1150,39318,10292,0.029248690167353375,19232,"Navajo County, Arizona",0.005591269804352073
31005,238500,0.0653618619915364,0.4663573459639287,Pima County,04,0.1501766108439461,30273,90914,537726,24266,779758,Arizona,151685,35426,48292,351329,0.5414380996109326,37.9,290418,019,196798,0.19815656138485457,0.6176276365708071,402772,18310,993144,0.0486253755749418,0.3275002159081095,3081,32740,0.35375433975334897,16628,386155,4869,463160,116677,0.0105125658519734,149147,"Pima County, Arizona",0.035670557341130796
9674,92021,0.08178025034770514,0.38699507894197255,Pinal County,04,0.19847754767274964,12348,39757,226838,25255,309086,Arizona,40552,18113,17115,113046,0.5813973754357187,36.6,116239,021,46165,0.11832325199917983,0.7295842318914119,154937,23216,390160,0.04386661882304695,0.2685740777534936,1572,15923,0.2897426696739799,21077,126128,5059,150990,31823,0.03350553016756076,77438,"Pinal County, Arizona",0.04642454377691203
601,10095,0.05507667635561792,0.4223068783068783,Santa Cruz County,04,0.15934391534391534,1099,4112,7426,20149,40519,Arizona,4798,216,2340,39134,0.15716402116402117,36.2,13227,023,6387,0.13517460317460317,0.6507025912079412,22048,1206,47250,0.049523809523809526,0.24045304199659215,4,754,0.8282328042328042,2176,15514,484,19954,4370,0.024255788313120176,7529,"Santa Cruz County, Arizona",0.004571428571428572
6648,64048,0.04383622856504497,0.4189031723673189,Yavapai County,04,0.19435722007216094,3924,32809,173956,22731,172560,Arizona,25561,1188,9323,29702,0.8140615567483586,50.8,83758,025,39824,0.18636429577563657,0.6999169471521616,60530,8243,213689,0.043628825068206596,0.28554990783667544,380,9093,0.1389963919527912,4763,91508,2298,89515,14743,0.025671675138244986,41532,"Yavapai County, Arizona",0.0055594813022663775
5638,48447,0.035915080344565364,0.3981921341454334,Yuma County,04,0.15564920850024572,2881,17918,68571,20492,163741,Arizona,17796,4123,10452,122270,0.3403821238700838,33.6,58759,027,17294,0.08584632643842484,0.6929414288779232,69893,4211,201453,0.0518830695000819,0.221848236658065,294,8120,0.6069405767102004,3691,69915,7117,80217,23392,0.08872184200356532,31356,"Yuma County, Arizona",0.02046631224156503
110,5289,0.23026389043536355,0.47616775356555857,Arkansas County,05,0.3042786702719898,2068,1751,13289,21870,15480,Arkansas,2343,4842,638,549,0.7045755792375802,41.6,5226,001,1810,0.09596521923545942,0.6792089379735456,16213,678,18861,0.03382641429404591,0.2608840886315555,0,250,0.029107682519484653,1294,7787,628,8981,1403,0.06992539806257655,5739,"Arkansas County, Arkansas",0.25672021631938924
