FromOtherCounty10,ToOtherState10,highschool_r10,65to74_10,county_name,state_fips,HighSchool10,CountyFIPS,Black10,Population10,black_r10,State10,BornInState10,Agriculture10,Management10,MedianAge10,Tenure10,hisp_r10,Bachelor10,SameHouse10,Hispanic10,White10,ToOtherCounty10,univ_r10,CountyState10,Owner10,MedianIncome10,homeowner_r10,FromOtherState10,Manufacture10,white_r10,18to24_10,Foodstamp10
13,0,0.19122257053291536,34,Yakutat City and Borough,02,122,282,0,638,0.0,Alaska,404,36,111,38.6,257,0.047021943573667714,70,564,30,201,0,0.109717868338558,"Yakutat City and Borough, Alaska",157,35962,0.6108949416342413,0,11,0.31504702194357365,14,10
360,606,0.22608695652173913,350,Yukon-Koyukuk Census Area,02,1274,290,4,5635,0.000709849157054126,Alaska,4256,73,742,35.1,2127,0.015084294587400177,402,4583,85,1226,357,0.07133984028393967,"Yukon-Koyukuk Census Area, Alaska",1469,15082,0.690644099670898,136,11,0.21756876663708963,569,494
1792,2489,0.1805523950392536,4852,Apache County,04,12695,001,179,70312,0.002545795881215155,Arizona,48980,692,6029,31.5,18859,0.05987598134031175,4134,62647,4210,13992,2005,0.05879508476504722,"Apache County, Arizona",14391,15298,0.7630839387030065,1397,394,0.19899874843554444,7237,3079
4304,6378,0.16884302379552557,12668,Cochise County,04,21826,003,4939,129268,0.03820744499798868,Arizona,42059,1734,17585,39.7,48935,0.31784354983445245,18641,101599,41087,76305,4317,0.1442042887644274,"Cochise County, Arizona",33776,22993,0.6902217226933688,8787,1534,0.590285298759167,12069,40
6671,4638,0.13647742444471417,6930,Coconino County,04,17991,005,1417,131824,0.01074918072581624,Arizona,67182,895,21181,30.8,45478,0.1314935064935065,23813,103497,17334,72977,6493,0.18064237164704455,"Coconino County, Arizona",27835,21465,0.6120541800430978,5569,4494,0.5535941861876441,23070,2073
2199,1021,0.23391274966211142,6850,Gila County,04,12461,007,136,53272,0.0025529358762576963,Arizona,28519,2013,4868,46.9,19704,0.17540171196876408,5674,45841,9344,35251,2528,0.10650998648445713,"Gila County, Arizona",15433,21140,0.7832419813235891,1167,640,0.6617172248085298,3768,456
2185,1098,0.2006661115736886,2301,Graham County,04,7230,009,813,36030,0.022564529558701082,Arizona,24165,1829,3166,31.5,10822,0.2977241187898973,2887,29972,10727,18971,2331,0.08012767138495698,"Graham County, Arizona",7793,18729,0.7201071890593236,803,406,0.526533444351929,4306,616
549,337,0.21760038470786247,504,Greenlee County,04,1810,011,24,8318,0.002885308968502044,Arizona,5026,1750,1037,35.2,3327,0.4593652320269295,702,6801,3821,4072,265,0.08439528732868477,"Greenlee County, Arizona",1560,27230,0.4688908926961226,339,14,0.4895407549891801,666,11
747,476,0.26327315197819845,4125,La Paz County,04,5410,012,211,20549,0.010268139568835466,Arizona,5093,693,1717,52.5,10158,0.22623971969438902,1426,17217,4649,12933,802,0.06939510438464158,"La Paz County, Arizona",7656,19994,0.7536916715888955,738,202,0.6293736921504696,1043,289
36208,113559,0.15089686277959488,235898,Maricopa County,04,566076,013,177978,3751410,0.04744296144649612,Arizona,1298551,9568,625264,34.1,1382002,0.2900208188387833,689976,2934643,1087987,2241236,48642,0.18392444440890227,"Maricopa County, Arizona",916515,29318,0.66317921392299,140583,144797,0.5974382965338366,370881,3497
3135,9051,0.2485226707903021,26673,Mohave County,04,49500,015,1854,199177,0.009308303669600405,Arizona,36636,471,18249,46.3,80361,0.14384190945741726,17108,156253,28650,159512,3944,0.08589345155314118,"Mohave County, Arizona",57459,21120,0.7150110128047187,14069,5009,0.8008555204667206,13365,266
4474,2183,0.17878759574070616,8352,Navajo County,04,19141,017,869,107060,0.008116943769848683,Arizona,70496,944,10725,33.8,35366,0.10494115449280778,9214,90296,11235,46664,5822,0.08606388940780871,"Navajo County, Arizona",25644,19352,0.7251032064694904,1952,1330,0.43586773771716797,10246,4311
16659,26873,0.15525235830960682,76351,Pima County,04,149735,019,33329,964462,0.03455708985942422,Arizona,369134,3692,152044,37.3,381880,0.3362527502379565,188387,750797,324303,543052,14844,0.19532858733677427,"Pima County, Arizona",246584,24252,0.6457106944589923,36342,31543,0.5630621009433239,104479,2789
28316,7047,0.1920910302857299,28872,Pinal County,04,63255,021,13836,329297,0.042016781203594325,Arizona,124067,3977,39216,35.7,118826,0.28876971244803323,38913,251817,95091,191872,16651,0.11816991955590242,"Pinal County, Arizona",92296,26759,0.7767323649706294,16719,11789,0.5826715700416342,25766,1681
859,352,0.18842153264858527,3964,Santa Cruz County,04,8677,023,169,46051,0.003669844303055308,Arizona,22000,215,4065,35.2,12078,0.8200039087099086,4841,41552,37762,7734,1217,0.10512258148574406,"Santa Cruz County, Arizona",8575,18959,0.7099685378373903,414,959,0.1679442357386376,3782,0
7446,7280,0.19732868202236453,26709,Yavapai County,04,41293,025,1127,209260,0.0053856446525853,Arizona,60126,2454,26575,48.1,89109,0.1310427219726656,36222,169223,27422,172544,5797,0.1730956704578037,"Yavapai County, Arizona",64562,22846,0.7245283865827246,9344,5410,0.8245436299340533,14966,172
3618,5839,0.16461270377796205,17361,Yuma County,04,31363,027,3774,190526,0.019808320124287498,Arizona,62368,5978,16979,33.9,69563,0.5828705793435017,15437,153528,111052,69916,3504,0.08102306246916431,"Yuma County, Arizona",48434,20955,0.6962609433175683,8652,3261,0.3669630391652583,20033,144
477,481,0.2581646912685679,1593,Arkansas County,05,4988,001,4712,19321,0.24387971637078826,Arkansas,15884,880,2610,42,8202,0.022152062522643755,1890,15456,428,13846,1128,0.09782102375653434,"Arkansas County, Arkansas",5282,20705,0.6439892709095343,385,1805,0.7166295740386108,1672,0
571,351,0.3024948024948025,2027,Ashley County,05,6693,003,5739,22126,0.2593781072041942,Arkansas,15227,382,2210,38.6,8901,0.04352345656693483,2031,18650,963,15057,970,0.09179246135767875,"Ashley County, Arkansas",6448,19906,0.7244129873047972,327,2203,0.680511615294224,1732,0
1089,1708,0.28455107760703585,6134,Baxter County,05,11777,005,29,41388,0.0007006861892335942,Arkansas,13850,462,4531,50.1,18744,0.016888953319802842,4557,33603,699,39712,650,0.11010437808060307,"Baxter County, Arkansas",14367,20008,0.7664852752880922,2159,2580,0.9595051705808447,2494,1
5396,6289,0.19816493656835515,13939,Benton County,05,41597,007,2271,209911,0.01081887085479084,Arkansas,80448,1925,33218,34.4,78947,0.14796747192857926,34596,167603,31060,163235,6161,0.16481270633744777,"Benton County, Arkansas",55347,26238,0.7010652716379343,11723,14091,0.777639094663929,18035,149
967,1315,0.27913375102152005,3511,Boone County,05,10247,009,63,36710,0.0017161536366112776,Arkansas,19869,417,4021,40.6,14317,0.018360119858349223,3644,30222,674,35022,917,0.09926450558430945,"Boone County, Arkansas",10414,20518,0.7273870224208983,1520,1690,0.9540179787523836,2913,0
356,246,0.28020278398350235,1048,Bradley County,05,3261,011,3377,11638,0.29017013232514177,Arkansas,8907,519,1326,40.1,4877,0.11436672967863894,1041,9738,1331,6832,661,0.0894483588245403,"Bradley County, Arkansas",3426,18523,0.7024810334221858,197,798,0.5870424471558687,668,51
297,204,0.31325737022969796,499,Calhoun County,05,1732,013,1186,5529,0.21450533550370773,Arkansas,4612,187,413,40.4,2123,0.03490685476578043,251,4975,193,4060,74,0.04539699764876108,"Calhoun County, Arkansas",1744,19346,0.8214790390956194,13,674,0.7343100018086454,488,0
780,630,0.25709094953839307,2782,Carroll County,05,6934,015,155,26971,0.005746913351377406,Arkansas,11722,544,2927,43.7,11437,0.121834563049201,3302,22331,3286,22754,507,0.12242779281450447,"Carroll County, Arkansas",7951,19817,0.6951997901547609,1158,2301,0.8436468799822031,1970,17
502,213,0.2742521897207073,1139,Chicot County,05,3319,017,6615,12102,0.5466038671294001,Arkansas,8423,561,1093,41.9,4705,0.03974549661213023,1031,10423,481,4868,644,0.08519253016030408,"Chicot County, Arkansas",3277,13003,0.6964930924548353,151,511,0.40224756238638243,1037,0
1585,804,0.214270242169562,1787,Clark County,05,4946,019,5351,23083,0.2318156218862366,Arkansas,15154,542,3034,33.1,8348,0.038296581900099644,2916,18009,884,16316,1239,0.1263267339600572,"Clark County, Arkansas",5646,14411,0.6763296597987541,1317,1681,0.7068405319932418,5026,5
422,680,0.29293735043259495,1728,Clay County,05,4774,021,18,16297,0.001104497760323986,Arkansas,9500,601,1832,43,6787,0.011474504510032521,1000,14022,187,15803,709,0.06136098668466589,"Clay County, Arkansas",5019,17155,0.7395019890968028,457,1280,0.9696876725777751,1200,1
1393,783,0.2590689708858789,3354,Cleburne County,05,6656,023,144,25692,0.005604857543204111,Arkansas,15213,379,2643,46,10755,0.018721781099174842,2590,21048,481,24623,1035,0.10080959053401838,"Cleburne County, Arkansas",8383,18387,0.7794514179451418,894,1511,0.9583917172660751,1750,7
284,120,0.3071045729273577,786,Cleveland County,05,2693,025,1109,8769,0.12646824039229101,Arkansas,7171,282,1055,39.1,3309,0.015509180066142091,819,8029,136,7422,223,0.09339719466301745,"Cleveland County, Arkansas",2582,21724,0.7802961619824721,53,494,0.8463906944919604,693,13
948,794,0.23642753271934078,2036,Columbia County,05,5853,027,9140,24756,0.36920342543221846,Arkansas,17436,729,3224,36.9,9895,0.019873969946679594,3242,20468,492,14733,700,0.13095815155921797,"Columbia County, Arkansas",6903,18172,0.6976250631632137,602,1845,0.595128453708192,3426,0
911,457,0.2949807683175839,1935,Conway County,05,6212,029,2507,21059,0.11904648843724773,Arkansas,15251,373,2225,39.6,8235,0.03499691343368631,1953,18062,737,17353,839,0.09273944631748895,"Conway County, Arkansas",6245,18433,0.7583485124468731,354,1582,0.8240182344840685,1821,3
4721,2320,0.21910660137792112,5983,Craighead County,05,20449,031,11570,93329,0.12397004146621093,Arkansas,61748,1178,14067,33.3,35864,0.0415519291967127,13488,70805,3878,75626,3909,0.14452099561765366,"Craighead County, Arkansas",21964,20807,0.6124247155922373,2594,6455,0.8103161932518296,11589,27
2223,1394,0.22582184343018855,4610,Crawford County,05,13725,033,811,60778,0.013343644081740103,Arkansas,37310,929,7382,37.3,22882,0.05793214650037842,5118,49482,3521,52979,2381,0.08420810161571621,"Crawford County, Arkansas",16698,20741,0.7297439035049383,2703,5920,0.8716805423014907,5143,30
1001,1792,0.20529670633276104,3046,Crittenden County,05,10403,035,25083,50673,0.49499733585933336,Arkansas,27037,423,5560,33.3,18717,0.020444812819450202,4368,38112,1036,23332,976,0.08619975134687112,"Crittenden County, Arkansas",10892,20448,0.5819308649890473,1874,2736,0.4604424446944132,4725,8
353,507,0.27992724867724866,1357,Cross County,05,5079,037,4164,18144,0.2294973544973545,Arkansas,13386,579,1939,38.4,6638,0.013723544973544973,1506,15433,249,13478,783,0.08300264550264551,"Cross County, Arkansas",4690,19288,0.7065381138897259,312,770,0.7428350970017636,1473,6
140,50,0.3090579710144927,738,Dallas County,05,2559,039,3587,8280,0.43321256038647343,Arkansas,6560,75,757,41.7,3160,0.020652173913043477,692,6936,171,4503,593,0.08357487922705314,"Dallas County, Arkansas",2227,16550,0.704746835443038,807,1201,0.5438405797101449,672,0
297,310,0.2476219009811999,1077,Desha County,05,3306,041,6230,13351,0.4666317129803011,Arkansas,11046,507,1636,38.3,5302,0.03992210321324245,1179,10975,533,6341,976,0.0883079919107183,"Desha County, Arkansas",3131,17526,0.59053187476424,185,949,0.4749456969515392,1150,4
1131,524,0.2374636040116467,1461,Drew County,05,4404,043,5304,18546,0.2859915884826917,Arkansas,14205,589,2341,36.8,7383,0.023563032459829613,2302,15414,437,12608,862,0.12412380028038392,"Drew County, Arkansas",4987,17788,0.6754706758770148,269,1262,0.6798231424565944,2229,0
7305,2711,0.18967474048442906,5938,Faulkner County,05,20556,045,10848,108375,0.1000968858131488,Arkansas,69815,1218,17831,31.5,40928,0.03619838523644752,16946,83055,3923,90116,4886,0.15636447520184543,"Faulkner County, Arkansas",27158,21797,0.6635555121188429,3434,5216,0.831520184544406,17445,18
751,349,0.28625660211267606,1584,Franklin County,05,5203,047,78,18176,0.00429137323943662,Arkansas,12597,541,1758,41.4,6741,0.02085167253521127,1422,15842,379,17071,500,0.07823503521126761,"Franklin County, Arkansas",5311,16983,0.7878653018839935,156,1690,0.9392055457746479,1437,0
456,366,0.3052271059284025,1592,Fulton County,05,3743,049,0,12263,0.0,Arkansas,5655,280,1397,46.7,4823,0.008154611432765229,855,10932,100,11841,623,0.0697219277501427,"Fulton County, Arkansas",3838,16169,0.7957702674683806,227,456,0.9655875397537307,785,0
2900,2340,0.22936299716654424,10418,Garland County,05,21856,051,7739,95290,0.08121523769545598,Arkansas,51079,593,11763,44,40146,0.04530380942386399,13756,77468,4317,80420,2926,0.14435932416832825,"Garland County, Arkansas",28157,20179,0.7013650176854481,3207,3443,0.8439500472242628,7151,31
1215,177,0.3074134904004078,1453,Grant County,05,5428,053,496,17657,0.028090842158917145,Arkansas,13375,359,2176,39.2,6761,0.01948235827150705,1741,14832,344,16596,1008,0.09860112136829587,"Grant County, Arkansas",5426,24959,0.8025440023665138,191,1623,0.9399105170753809,1453,0
1489,832,0.29040611839876085,3276,Greene County,05,11999,055,305,41318,0.007381770656856576,Arkansas,27845,565,4247,37.3,16154,0.020644755312454622,3273,34012,853,39482,1316,0.07921487003243138,"Greene County, Arkansas",10616,20691,0.6571746935743469,722,4761,0.9555641608983978,3588,27
985,334,0.24438387479667648,1813,Hempstead County,05,5559,057,6872,22747,0.30210577218973933,Arkansas,14495,469,2326,37.1,8715,0.11346551193563986,2160,18901,2581,12929,1086,0.09495757682331736,"Hempstead County, Arkansas",5960,18473,0.6838783706253586,496,2180,0.568382643865125,2107,0
1776,375,0.2654953934682134,2759,Hot Spring County,05,8674,059,3307,32671,0.10122126656667993,Arkansas,23567,249,3432,39.6,11942,0.026292430595941354,2797,28073,859,27612,1518,0.0856110924061094,"Hot Spring County, Arkansas",9070,19694,0.7595042706414336,526,2208,0.845153193964066,2615,5
280,198,0.2805922485121208,1114,Howard County,05,3866,061,2894,13778,0.21004499927420525,Arkansas,8653,591,1507,38.8,5158,0.08999854841050951,1111,11734,1240,9348,998,0.08063579619683553,"Howard County, Arkansas",3590,17867,0.6960062039550213,211,2015,0.6784729278560023,1177,25
1629,668,0.2602100350058343,2949,Independence County,05,9366,063,791,35994,0.021975884869700507,Arkansas,24129,637,4082,38.7,14799,0.051147413457798524,3562,29038,1841,32576,1313,0.09896093793410013,"Independence County, Arkansas",10778,19574,0.7282924521927158,821,3197,0.9050397288436962,3182,25
621,198,0.29510120269873863,1829,Izard County,05,4024,065,209,13636,0.01532707538867703,Arkansas,7347,209,1190,47,5762,0.013127016720445878,1240,11604,179,12969,1104,0.09093575828688764,"Izard County, Arkansas",4590,17488,0.7965984033321764,516,698,0.9510853622763273,900,0
2186,128,0.3107410491257286,1470,Jackson County,05,5598,067,3005,18015,0.16680543991118513,Arkansas,14099,502,1377,40,6391,0.022037191229530947,887,13750,397,14232,1086,0.04923674715514849,"Jackson County, Arkansas",4458,15495,0.6975434204349867,432,1018,0.7900083263946711,1538,20
3409,1661,0.243948143332441,5396,Jefferson County,05,19137,069,41916,78447,0.5343225362346552,Arkansas,59822,431,8477,36.5,28048,0.015590143663874973,8362,62853,1223,33267,3966,0.10659426109347712,"Jefferson County, Arkansas",18065,19306,0.6440744438106104,2409,4914,0.4240697541014953,8651,24
701,347,0.2614773629864972,1969,Johnson County,05,6584,071,404,25180,0.016044479745830023,Arkansas,15187,496,1938,37.1,9350,0.11397934868943606,2411,21491,2870,21250,848,0.09575059571088165,"Johnson County, Arkansas",6435,18263,0.6882352941176471,389,3197,0.8439237490071485,2602,0
323,125,0.291602266872746,918,Lafayette County,05,2264,073,2939,7764,0.37854198866563626,Arkansas,5274,348,726,42.7,2775,0.014039155074703762,696,6805,109,4667,434,0.08964451313755796,"Lafayette County, Arkansas",2199,14252,0.7924324324324324,136,391,0.6011076764554354,771,0
524,281,0.2844867358708189,1668,Lawrence County,05,4933,075,46,17340,0.00265282583621684,Arkansas,12238,556,1627,39.7,6768,0.009111880046136101,1078,14652,158,16782,584,0.062168396770472895,"Lawrence County, Arkansas",4550,15596,0.6722813238770685,330,1046,0.9678200692041522,1612,3
988,236,0.26967970865627044,811,Lee County,05,2888,077,5909,10709,0.551778877579606,Arkansas,8412,383,665,40.1,3516,0.016061256886730785,622,8843,172,4434,950,0.05808198711364273,"Lee County, Arkansas",2330,15000,0.6626848691695109,255,228,0.41404426183583903,1068,16
1311,183,0.2963458424276561,936,Lincoln County,05,4209,079,4328,14203,0.30472435400971626,Arkansas,11716,427,1141,36.2,4057,0.025910019010068296,810,11831,368,9284,1189,0.05703020488629163,"Lincoln County, Arkansas",2813,17373,0.6933694848410156,116,779,0.6536647187213969,1921,0
291,144,0.2701407379231647,1242,Little River County,05,3551,081,2783,13145,0.21171548117154812,Arkansas,5675,274,1265,41.2,5405,0.01696462533282617,1062,11005,223,9733,359,0.08079117535184481,"Little River County, Arkansas",3850,19516,0.7123034227567068,593,1250,0.7404336249524534,1091,0
731,456,0.2829052258635961,2182,Logan County,05,6388,083,175,22580,0.00775022143489814,Arkansas,15459,834,2522,41.3,8323,0.02395925597874225,1781,19132,541,20905,886,0.07887511071744907,"Logan County, Arkansas",6585,19650,0.7911810645200048,459,1816,0.9258193091231178,1706,9
3858,1355,0.23067460437991677,4266,Lonoke County,05,15189,085,4207,65846,0.06389150441940285,Arkansas,42079,1056,9102,35.3,24136,0.030981380797618686,7021,53250,2040,58059,3734,0.10662758557847098,"Lonoke County, Arkansas",17960,24959,0.7441166721909181,1985,3348,0.8817392096710507,5405,15
492,150,0.2736828529051396,1302,Madison County,05,4244,087,48,15507,0.0030953762816792415,Arkansas,9361,495,1672,38.5,5762,0.043335267943509385,1399,13501,672,14331,709,0.09021732120977623,"Madison County, Arkansas",4341,20218,0.7533842415827837,424,1214,0.9241632810988586,1227,9
639,299,0.285952678943918,2371,Marion County,05,4798,089,0,16779,0.0,Arkansas,6623,195,1680,48.7,7239,0.013171225937183385,1864,14730,221,16091,806,0.11109124500864176,"Marion County, Arkansas",5905,18098,0.8157204033706313,475,1579,0.9589963645032481,1027,50
1265,2950,0.2726955956141981,3210,Miller County,05,11739,091,10446,43048,0.24265935699684074,Arkansas,15962,298,4367,37.2,16577,0.02436814718453819,3596,33949,1049,30552,1150,0.08353465898531871,"Miller County, Arkansas",10996,20750,0.6633287084514689,2494,2501,0.7097193830143096,4029,30
